key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,id*,Płeć*,Wiek*,date,expName,psychopyVersion,OS,frameRate,id,STUDY_ID,SESSION_ID,key_resp_7.keys,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,series_0,series_1,acss_0,acss_1,comparison,key_resp_7.rt
"[""comma""]",0,[0.29399999999999693],17,0,17,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""period""]",0,[0.3030000000000115],18,0,18,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""period""]",0,[0.284000000000006],19,0,19,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""period""]",0,[0.28300000000000125],20,0,20,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""comma""]",0,[0.26600000000000534],21,0,21,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""comma""]",0,[0.2710000000000008],22,0,22,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""period""]",0,[0.09499999999999886],23,0,23,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""period""]",0,[0.36700000000000443],24,0,24,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""comma""]",0,[0.27600000000001046],25,0,25,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""period""]",0,[0.2669999999999959],26,0,26,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""period""]",0,[0.31100000000000705],27,0,27,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""comma""]",0,[0.2720000000000198],28,0,28,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""comma""]",0,[0.2950000000000159],29,0,29,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""period""]",0,[0.271000000000015],30,0,30,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""period""]",0,[0.07900000000000773],31,0,31,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""period""]",0,[0.2680000000000007],32,0,32,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""period""]",0,[0.2720000000000198],33,0,33,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""comma""]",0,[0.12800000000001432],34,0,34,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""period""]",0,[0.25499999999999545],35,0,35,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""period""]",0,[0.12800000000001432],36,0,36,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""period""]",0,[0.1839999999999975],37,0,37,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""comma""]",0,[0.2849999999999966],38,0,38,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""comma""]",0,[0.32099999999999795],39,0,39,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""comma""]",0,[0.26600000000001955],40,0,40,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""comma""]",0,[0.2960000000000207],41,0,41,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""comma""]",0,[0.28300000000001546],42,0,42,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""period""]",0,[0.18999999999999773],43,0,43,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""comma""]",0,[0.3499999999999943],44,0,44,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""period""]",0,[0.30400000000000205],45,0,45,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""comma""]",0,[0.4170000000000016],46,0,46,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""period""]",0,[0.42199999999999704],47,0,47,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""comma""]",0,[0.43499999999997385],48,0,48,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""period""]",0,[0.48500000000001364],49,0,49,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""comma""]",0,[0.9399999999999977],50,0,50,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""period""]",0,[0.39200000000002433],51,0,51,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""period""]",0,[0.3440000000000225],52,0,52,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""period""]",0,[0.2560000000000002],53,0,53,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""comma""]",0,[0.2960000000000207],54,0,54,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""comma""]",0,[0.3009999999999877],55,0,55,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""comma""]",0,[0.30400000000000205],56,0,56,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""period""]",0,[0.3849999999999909],57,0,57,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""comma""]",0,[0.12000000000000455],58,0,58,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""period"",""comma""]",0,"[0.14400000000000546,1.975999999999999]",59,0,59,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
0,0,,60,0,60,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""period""]",0,[0.30400000000000205],61,0,61,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""comma"",""comma""]",0,"[0.2720000000000198,1.9440000000000168]",62,0,62,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
0,0,,63,0,63,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""comma""]",0,[0.2849999999999966],64,0,64,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""comma""]",0,[0.2849999999999966],65,0,65,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""comma""]",0,[0.28299999999998704],66,0,66,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""comma""]",0,[0.2720000000000198],67,0,67,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""comma""]",0,[0.26700000000002433],68,0,68,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""period""]",0,[0.13700000000000045],69,0,69,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""comma""]",0,[0.12899999999999068],70,0,70,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""comma""]",0,[0.117999999999995],71,0,71,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""comma""]",0,[0.2569999999999766],72,0,72,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""period""]",0,[0.03499999999999659],73,0,73,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""period""]",0,[0.16099999999997294],74,0,74,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""period""]",0,[0.3129999999999882],75,0,75,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""period""]",0,[0.34899999999998954],76,0,76,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""comma""]",0,[0.3009999999999877],77,0,77,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""period""]",0,[0.2909999999999968],78,0,78,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""comma""]",0,[0.3009999999999877],79,0,79,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""period""]",0,[0.30299999999999727],80,0,80,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""comma""]",0,[0.28899999999998727],81,0,81,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""period""]",0,[0.3009999999999877],82,0,82,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
"[""period""]",0,[0.31799999999998363],83,0,83,0,1,5f04832a88d913093f1b8dc1,Mężczyzna,24,2021-07-13_22h05.31.893,rantool2,2021.1.4,Win32,60.0240096,5f04832a88d913093f1b8dc1,60d9d14f4a8a35a482e0d9bf,60edf079f7bb1772ccea3f6c,,,,,,,,,,,,
